user_id,name,username,email_address,date_of_birth,gender,location,membership_start_date,membership_end_date,subscription_plan,payment_information,renewal_status,usage_frequency,purchase_history,favorite_genres,devices_used,engagement_metrics,feedback_ratings,customer_support_interactions
143,Matthew Compton,John Martinez,heatherpacheco@example.org,3/29/1938,Female,Myersburgh,3/9/2024,3/9/2025,Annual,Visa,Manual,Occasional,Books,Romance,Smartphone,Medium,4.6,1
144,John Martinez,Virginia Gomez,castillosarah@example.net,12/15/1995,Male,Cunninghamchester,2/20/2024,2/19/2025,Monthly,Amex,Manual,Frequent,Electronics,Comedy,Tablet,Medium,4.5,7
145,Virginia Gomez,Carolyn Hale,tonypace@example.com,5/8/1947,Male,Jacksonburgh,1/31/2024,1/30/2025,Annual,Visa,Auto-renew,Frequent,Clothing,Drama,Smartphone,Medium,4.2,1
146,Carolyn Hale,Kathleen Carter,andreawalker@example.org,3/25/1981,Male,Collinschester,2/22/2024,2/21/2025,Monthly,Mastercard,Auto-renew,Occasional,Books,Drama,Smart TV,Medium,4.4,0
147,Kathleen Carter,Troy Smith,alexreese@example.org,8/13/1992,Male,South Triciaburgh,2/10/2024,2/9/2025,Monthly,Amex,Auto-renew,Occasional,Electronics,Sci-Fi,Smart TV,Low,4.2,4
148,Troy Smith,Alexander Hernandez,john96@example.net,6/26/1980,Male,West Jennifer,3/27/2024,3/27/2025,Monthly,Visa,Manual,Regular,Books,Horror,Smart TV,Low,4.3,0
149,Alexander Hernandez,Elizabeth Duncan,kellicook@example.com,11/12/1971,Male,West Paulaport,2/20/2024,2/19/2025,Annual,Visa,Auto-renew,Frequent,Electronics,Documentary,Smart TV,Medium,4.2,8
150,Elizabeth Duncan,Phillip Jones,dbell@example.org,3/24/1995,Female,Rodriguezshire,4/2/2024,4/2/2025,Annual,Amex,Manual,Occasional,Electronics,Horror,Smartphone,High,3.9,7
152,Phillip Jones,Sara Doyle,valenzuelaadrienne@example.com,1/26/1985,Female,North Sherryshire,1/22/2024,1/21/2025,Annual,Visa,Manual,Frequent,Clothing,Documentary,Smartphone,High,3.3,9
154,Sara Doyle,Joel Green,odoyle@example.net,6/24/1948,Male,Robertbury,1/9/2024,1/8/2025,Monthly,Mastercard,Auto-renew,Frequent,Electronics,Documentary,Tablet,Medium,4.3,0
155,Joel Green,Pamela Wagner,jamesbecker@example.com,6/8/2000,Male,North Misty,3/19/2024,3/19/2025,Monthly,Mastercard,Auto-renew,Regular,Books,Horror,Smart TV,High,4.6,5
156,Pamela Wagner,Grant Carlson,justinsmith@example.org,2/10/1989,Male,Lake Phillip,4/10/2024,4/10/2025,Annual,Mastercard,Manual,Occasional,Books,Sci-Fi,Smartphone,Medium,4.1,5
157,Grant Carlson,Dr. Desiree Mitchell,loritate@example.org,8/18/1977,Male,Calebstad,3/19/2024,3/19/2025,Annual,Mastercard,Auto-renew,Frequent,Clothing,Romance,Smartphone,High,4.5,7
158,Dr. Desiree Mitchell,Scott Hall,heidi61@example.net,10/7/1982,Male,Philipshire,3/26/2024,3/26/2025,Monthly,Mastercard,Auto-renew,Frequent,Electronics,Documentary,Tablet,Medium,4.4,9
159,Scott Hall,Veronica Barr,christianlove@example.net,9/15/1973,Female,Port Anthony,1/23/2024,1/22/2025,Monthly,Mastercard,Auto-renew,Occasional,Books,Horror,Tablet,High,4.8,2
160,Veronica Barr,Katherine Andrews,emosley@example.com,10/16/1934,Female,East Johnland,1/29/2024,1/28/2025,Monthly,Visa,Auto-renew,Regular,Electronics,Sci-Fi,Smart TV,Medium,3.8,9
161,Katherine Andrews,Eric Hernandez,jareddavies@example.com,11/30/1992,Female,West Kennethchester,2/29/2024,2/28/2025,Monthly,Amex,Auto-renew,Regular,Clothing,Romance,Smart TV,Low,3.1,4
162,Eric Hernandez,Kenneth Baldwin,robertmcdaniel@example.com,8/21/1965,Male,South Scottview,3/16/2024,3/16/2025,Annual,Visa,Auto-renew,Occasional,Books,Romance,Tablet,Medium,4,10
163,Kenneth Baldwin,Linda Warren,jorgelowe@example.com,6/10/1986,Male,Port Mariahton,1/16/2024,1/15/2025,Monthly,Visa,Auto-renew,Regular,Clothing,Comedy,Tablet,Medium,3.4,0
164,Linda Warren,Earl Griffin,adamsnicole@example.net,10/18/2001,Female,Mortonmouth,3/4/2024,3/4/2025,Monthly,Mastercard,Auto-renew,Regular,Clothing,Sci-Fi,Smart TV,Low,3.8,1
165,Earl Griffin,Matthew Greer,jenniferwalker@example.com,1/2/1953,Male,Fowlerborough,1/13/2024,1/12/2025,Annual,Amex,Manual,Occasional,Electronics,Romance,Smart TV,Medium,3.3,7
166,Matthew Greer,Kimberly Murray,juarezanthony@example.com,1/27/1983,Female,North Benjamin,3/30/2024,3/30/2025,Monthly,Visa,Manual,Frequent,Clothing,Comedy,Tablet,Low,4.3,3
167,Kimberly Murray,Patricia Long,jbeasley@example.com,1/15/1941,Male,New Shannonmouth,2/26/2024,2/25/2025,Monthly,Mastercard,Manual,Frequent,Books,Comedy,Smartphone,Low,3.3,2
168,Patricia Long,Peter Harper,paullara@example.net,5/22/1976,Female,Port Tracyville,1/8/2024,1/7/2025,Annual,Visa,Manual,Frequent,Clothing,Comedy,Tablet,Low,4.8,2
169,Peter Harper,Natalie Bartlett,lindamoore@example.com,10/22/1969,Male,Lake Joshua,4/9/2024,4/9/2025,Annual,Amex,Manual,Occasional,Books,Sci-Fi,Smartphone,Low,3.9,1
170,Natalie Bartlett,David Mccarty,kendragriffin@example.org,12/11/1976,Male,Andrewview,2/3/2024,2/2/2025,Annual,Mastercard,Auto-renew,Frequent,Books,Action,Tablet,Medium,3.3,10
171,David Mccarty,Sarah Thomas,kimberly44@example.net,5/8/1944,Male,Gibsonburgh,4/8/2024,4/8/2025,Monthly,Amex,Auto-renew,Frequent,Clothing,Romance,Tablet,Medium,3.8,8
172,Sarah Thomas,Heather Holloway,everettbethany@example.net,9/15/1964,Female,Lake Jorgemouth,2/20/2024,2/19/2025,Monthly,Visa,Auto-renew,Occasional,Electronics,Documentary,Tablet,Medium,4.7,9
173,Heather Holloway,Allison Mata,brandymccullough@example.org,7/30/1970,Male,Cortezborough,4/12/2024,4/12/2025,Monthly,Visa,Manual,Regular,Clothing,Horror,Smartphone,Medium,3.7,5
174,Allison Mata,William Gonzalez,youngashley@example.com,10/10/1988,Female,East Michaelmouth,3/14/2024,3/14/2025,Annual,Mastercard,Auto-renew,Occasional,Clothing,Comedy,Smart TV,Low,4.2,0
175,William Gonzalez,Alexandra James,jonesheather@example.org,4/6/1950,Female,East Erin,2/4/2024,2/3/2025,Annual,Visa,Manual,Occasional,Electronics,Drama,Tablet,Medium,4.8,7
176,Alexandra James,Anthony Ellis,twilliams@example.com,7/7/1986,Female,Lake Codymouth,2/13/2024,2/12/2025,Monthly,Mastercard,Auto-renew,Frequent,Books,Horror,Smart TV,High,3.3,8
177,Anthony Ellis,Autumn Hoffman,jenniferking@example.org,3/6/1972,Female,Michaelaport,2/16/2024,2/15/2025,Monthly,Mastercard,Auto-renew,Occasional,Electronics,Romance,Smartphone,High,3.4,0
178,Autumn Hoffman,Travis Jenkins,timothymercado@example.net,6/20/1990,Male,Lake Bobby,3/24/2024,3/24/2025,Monthly,Mastercard,Manual,Regular,Clothing,Horror,Tablet,High,3.2,1
179,Travis Jenkins,Victoria Patel,mason12@example.net,3/31/1949,Female,Williamland,3/24/2024,3/24/2025,Annual,Amex,Manual,Frequent,Electronics,Drama,Smartphone,Medium,4.5,6
180,Victoria Patel,Kevin Lopez,sarah63@example.net,6/9/1944,Female,Drakemouth,4/13/2024,4/13/2025,Monthly,Mastercard,Auto-renew,Regular,Clothing,Documentary,Smartphone,Medium,3.4,10
181,Kevin Lopez,Jessica Villanueva,mbrady@example.com,12/17/1995,Male,Bentonfort,3/23/2024,3/23/2025,Monthly,Mastercard,Manual,Frequent,Clothing,Comedy,Smartphone,High,4.9,7
182,Jessica Villanueva,Reginald Perez,burkedustin@example.org,3/18/2000,Male,Lake Douglasside,3/16/2024,3/16/2025,Annual,Visa,Auto-renew,Occasional,Electronics,Documentary,Smart TV,High,4.3,0
185,Reginald Perez,Michelle Williams,nicole19@example.net,3/4/1993,Female,Aprilberg,1/30/2024,1/29/2025,Annual,Amex,Auto-renew,Frequent,Clothing,Horror,Tablet,High,4.3,9
186,Michelle Williams,Leslie West,samanthapowell@example.com,6/5/1954,Male,Mejiaburgh,2/22/2024,2/21/2025,Monthly,Visa,Manual,Occasional,Clothing,Comedy,Smartphone,Medium,3.9,8
187,Leslie West,Michael Delgado,jackmiller@example.com,12/9/2002,Female,Munozville,2/20/2024,2/19/2025,Annual,Amex,Manual,Regular,Books,Drama,Smart TV,Low,4.8,9
188,Michael Delgado,Janice Erickson,maria52@example.org,7/21/1996,Male,Lewisberg,4/13/2024,4/13/2025,Annual,Visa,Auto-renew,Regular,Books,Comedy,Tablet,High,4.1,10
189,Janice Erickson,Benjamin Stewart,natalie75@example.org,2/11/1940,Female,North April,2/1/2024,1/31/2025,Annual,Mastercard,Auto-renew,Regular,Books,Horror,Smartphone,High,4.7,3
190,Benjamin Stewart,Keith Townsend,dustinsmith@example.net,10/1/1976,Male,South Angelaland,1/6/2024,1/5/2025,Monthly,Mastercard,Auto-renew,Regular,Books,Romance,Tablet,Low,3.3,10
191,Keith Townsend,Juan Ramos,danielclark@example.net,12/20/1993,Male,Lake Kelseychester,3/21/2024,3/21/2025,Monthly,Visa,Auto-renew,Regular,Electronics,Sci-Fi,Smart TV,Low,5,5
192,Juan Ramos,Shawn Stevens,brent46@example.org,12/2/1946,Female,Vargasshire,3/21/2024,3/21/2025,Annual,Visa,Auto-renew,Regular,Books,Sci-Fi,Smart TV,High,3.5,5
193,Shawn Stevens,Tracy Page,angelawhite@example.org,10/3/1938,Female,Port Markland,2/7/2024,2/6/2025,Monthly,Mastercard,Auto-renew,Occasional,Clothing,Documentary,Tablet,High,4.2,4
194,Tracy Page,Elizabeth Sellers,nicholsmia@example.com,5/19/1975,Female,Dianachester,1/25/2024,1/24/2025,Monthly,Mastercard,Manual,Regular,Electronics,Action,Tablet,Low,4.1,5
195,Elizabeth Sellers,Kevin Spence,johnsonjohn@example.org,9/25/1946,Female,West Michaelside,3/20/2024,3/20/2025,Monthly,Mastercard,Auto-renew,Occasional,Clothing,Romance,Tablet,Medium,4.3,7
196,Kevin Spence,Courtney Tucker,christophermontgomery@example.net,6/27/1991,Male,Karenside,1/25/2024,1/24/2025,Annual,Amex,Manual,Occasional,Books,Horror,Smartphone,Low,3.8,10
197,Courtney Tucker,Jesse Bailey,andersoncassandra@example.net,9/13/1966,Male,Millerbury,4/7/2024,4/7/2025,Annual,Mastercard,Manual,Frequent,Clothing,Documentary,Smartphone,Low,3.2,9
198,Jesse Bailey,Autumn Brooks,angela14@example.com,8/20/2000,Male,Lake Brianaborough,4/5/2024,4/5/2025,Monthly,Visa,Manual,Frequent,Clothing,Romance,Smart TV,Low,3.2,7
199,Autumn Brooks,David Elliott,dominicburns@example.com,5/1/1967,Male,New Emma,4/1/2024,4/1/2025,Monthly,Amex,Manual,Frequent,Clothing,Action,Smartphone,High,4.7,5
200,David Elliott,Vanessa Harris,davismelissa@example.net,12/27/1936,Female,Lindaside,1/5/2024,1/4/2025,Annual,Amex,Auto-renew,Regular,Books,Action,Smartphone,High,4.1,8
201,Vanessa Harris,Thomas Keller,nicholas23@example.org,2/3/1982,Female,New Robertborough,3/12/2024,3/12/2025,Annual,Amex,Manual,Regular,Clothing,Drama,Smartphone,High,4.4,7
202,Thomas Keller,Joan Phillips,kellyterrance@example.com,3/13/1990,Male,Rogerchester,2/25/2024,2/24/2025,Annual,Amex,Auto-renew,Occasional,Clothing,Documentary,Smartphone,Medium,4.7,10
203,Joan Phillips,Joseph Owens,garycoffey@example.org,5/6/1990,Male,South Ericmouth,1/13/2024,1/12/2025,Monthly,Mastercard,Auto-renew,Occasional,Electronics,Documentary,Tablet,Medium,4.3,9
204,Joseph Owens,Susan Pace,lukewilcox@example.org,7/10/1980,Female,West Barbarahaven,2/27/2024,2/26/2025,Monthly,Visa,Manual,Frequent,Books,Sci-Fi,Smart TV,Medium,4.8,5
205,Susan Pace,Jennifer Anderson,kenneth18@example.org,9/5/1938,Male,Williamland,2/11/2024,2/10/2025,Annual,Mastercard,Auto-renew,Occasional,Books,Drama,Smartphone,High,3.7,7
206,Jennifer Anderson,Theresa Gibson,mfrench@example.net,12/4/1961,Female,Jamesstad,1/12/2024,1/11/2025,Annual,Amex,Auto-renew,Frequent,Electronics,Romance,Tablet,Medium,4.7,4
207,Theresa Gibson,Alejandro Bryant,jesse00@example.org,12/11/1976,Female,Lake Jamie,4/12/2024,4/12/2025,Annual,Visa,Auto-renew,Occasional,Books,Documentary,Smart TV,High,4.8,3
208,Alejandro Bryant,Diana Green,gonzalezdavid@example.com,10/5/1960,Female,South Ryanville,1/24/2024,1/23/2025,Annual,Mastercard,Auto-renew,Regular,Electronics,Drama,Tablet,Low,4.2,5
209,Diana Green,Brian Boyd,carsonlauren@example.com,8/5/1949,Male,Lake Jessicaside,2/25/2024,2/24/2025,Annual,Mastercard,Manual,Regular,Books,Sci-Fi,Smart TV,Low,3.5,6
210,Brian Boyd,Jennifer Perez,keithjones@example.com,3/4/1997,Male,Leviport,3/21/2024,3/21/2025,Annual,Visa,Auto-renew,Regular,Electronics,Romance,Smartphone,Low,3.5,9
211,Jennifer Perez,Eric Bryant,millervalerie@example.net,12/21/1937,Male,Meyerberg,2/4/2024,2/3/2025,Monthly,Mastercard,Manual,Frequent,Electronics,Comedy,Smartphone,Medium,4.1,6
212,Eric Bryant,Tracey Mullins,bryan67@example.net,7/1/1959,Female,West Gary,3/10/2024,3/10/2025,Annual,Visa,Auto-renew,Frequent,Electronics,Romance,Smartphone,Medium,4.8,10
213,Tracey Mullins,Robert Bryant,mellis@example.net,5/20/1941,Male,Jacobsfort,1/26/2024,1/25/2025,Annual,Amex,Manual,Occasional,Electronics,Romance,Smartphone,Low,3,10
214,Robert Bryant,Jonathan George,ywilson@example.org,9/22/1983,Male,Nicholsburgh,1/17/2024,1/16/2025,Monthly,Mastercard,Manual,Frequent,Electronics,Horror,Smartphone,High,3.1,0
215,Jonathan George,Deanna Richardson,hendersonaaron@example.com,12/1/1968,Female,East Ashley,2/20/2024,2/19/2025,Monthly,Visa,Auto-renew,Regular,Clothing,Romance,Tablet,Medium,4.3,9
216,Deanna Richardson,Philip Chavez,robert14@example.com,6/22/1992,Male,Joyburgh,1/16/2024,1/15/2025,Monthly,Amex,Auto-renew,Frequent,Books,Action,Smart TV,Medium,3.6,7
217,Philip Chavez,David Murphy,christopherphillips@example.org,8/19/1935,Female,Lake Jose,3/11/2024,3/11/2025,Monthly,Amex,Manual,Regular,Clothing,Documentary,Smartphone,Low,4.6,7
218,David Murphy,Carolyn Delgado,rayveronica@example.org,2/12/1955,Female,South Sarah,1/9/2024,1/8/2025,Monthly,Amex,Manual,Frequent,Electronics,Romance,Smartphone,Low,3.1,0
219,Carolyn Delgado,William Douglas,gmorris@example.org,2/12/1963,Male,Huynhland,1/22/2024,1/21/2025,Monthly,Visa,Manual,Regular,Electronics,Documentary,Smartphone,High,4.6,3
220,William Douglas,Evan Thomas,mphelps@example.org,12/15/2003,Female,Herreraberg,2/1/2024,1/31/2025,Monthly,Mastercard,Manual,Occasional,Electronics,Action,Tablet,High,3.8,5
221,Evan Thomas,Kimberly Young,marygarcia@example.com,7/31/1973,Male,South Thomashaven,3/26/2024,3/26/2025,Annual,Amex,Auto-renew,Frequent,Books,Documentary,Tablet,Medium,3.9,1
222,Kimberly Young,Lawrence Rogers,anthony39@example.org,12/6/1984,Male,Jeremyton,3/16/2024,3/16/2025,Annual,Visa,Manual,Occasional,Electronics,Drama,Smartphone,Low,4.1,7
224,Lawrence Rogers,Ariel Patterson,alan38@example.org,9/14/1933,Male,Port Mark,1/25/2024,1/24/2025,Annual,Amex,Auto-renew,Frequent,Books,Action,Tablet,High,3.7,5
225,Ariel Patterson,Nicholas Leonard,oneillhannah@example.com,7/5/1994,Male,New Richardstad,3/24/2024,3/24/2025,Annual,Visa,Auto-renew,Occasional,Electronics,Sci-Fi,Smart TV,Low,4.2,8
226,Nicholas Leonard,Michelle Lane,johnbanks@example.org,6/6/1980,Male,Maynardview,4/5/2024,4/5/2025,Monthly,Mastercard,Auto-renew,Regular,Clothing,Horror,Smart TV,High,3.2,0
227,Michelle Lane,John White,nschwartz@example.org,10/14/1994,Female,Montgomeryview,1/7/2024,1/6/2025,Annual,Amex,Manual,Frequent,Clothing,Sci-Fi,Tablet,High,4.6,7
228,John White,Colin Lambert,gibsonlinda@example.net,11/30/1992,Male,Scottbury,3/6/2024,3/6/2025,Annual,Visa,Auto-renew,Occasional,Clothing,Comedy,Smartphone,Medium,3.8,0
229,Colin Lambert,Justin Porter,sherrybell@example.net,10/8/1965,Male,New Jacobmouth,1/13/2024,1/12/2025,Annual,Visa,Manual,Occasional,Electronics,Sci-Fi,Tablet,Low,3,3
230,Justin Porter,James Cuevas,pperkins@example.com,12/20/1951,Male,Jensenside,4/9/2024,4/9/2025,Monthly,Visa,Manual,Frequent,Electronics,Horror,Tablet,Medium,3.6,7
231,James Cuevas,Glenn Webb,alishasmall@example.com,2/12/1988,Male,New Jonathan,3/17/2024,3/17/2025,Annual,Visa,Manual,Occasional,Electronics,Action,Tablet,High,4.5,4
232,Glenn Webb,James Robinson,jonesisabella@example.com,1/18/1961,Female,South Stephen,3/4/2024,3/4/2025,Annual,Mastercard,Manual,Frequent,Clothing,Horror,Tablet,Medium,3.2,6
233,James Robinson,Deborah Campbell,maureenschneider@example.org,2/15/2001,Male,West Sherrishire,2/3/2024,2/2/2025,Annual,Visa,Auto-renew,Regular,Books,Action,Smartphone,Low,3.2,0
234,Deborah Campbell,Lauren Newman,gwilliams@example.org,7/10/1995,Male,Brianton,1/6/2024,1/5/2025,Monthly,Mastercard,Manual,Regular,Clothing,Horror,Tablet,High,4.5,0
235,Lauren Newman,Geoffrey Green,qayala@example.com,9/17/2002,Male,Meadowsland,1/23/2024,1/22/2025,Annual,Visa,Auto-renew,Frequent,Books,Documentary,Smartphone,High,4.5,4
236,Geoffrey Green,Dominique Goodwin,austin17@example.net,8/21/1943,Male,Andrewside,3/16/2024,3/16/2025,Monthly,Mastercard,Manual,Occasional,Clothing,Documentary,Tablet,High,4.1,1
237,Dominique Goodwin,Melissa Davis,robertsmichael@example.net,2/1/1985,Female,South Veronicaland,4/3/2024,4/3/2025,Monthly,Amex,Manual,Occasional,Electronics,Documentary,Smartphone,High,4.9,2
238,Melissa Davis,Brian Howard,jenniferhaley@example.org,11/9/1966,Female,Johnburgh,1/20/2024,1/19/2025,Annual,Amex,Auto-renew,Frequent,Clothing,Drama,Smartphone,Medium,3.3,1
239,Brian Howard,Elizabeth Marsh,wernertony@example.org,12/3/1967,Male,Hallfort,3/3/2024,3/3/2025,Monthly,Mastercard,Manual,Frequent,Clothing,Action,Tablet,Medium,3.5,7
240,Elizabeth Marsh,Tiffany Patterson,lauren25@example.net,7/18/1990,Female,Adamburgh,1/23/2024,1/22/2025,Annual,Mastercard,Auto-renew,Regular,Clothing,Horror,Smart TV,Medium,4.4,0
241,Tiffany Patterson,John Owen Dds,cordovaanthony@example.org,1/21/1990,Female,Lake Jason,1/3/2024,1/2/2025,Annual,Visa,Auto-renew,Regular,Electronics,Romance,Smartphone,Medium,4.5,1
242,John Owen DDS,Crystal Bennett,gina51@example.org,8/19/1965,Male,East Devinmouth,1/29/2024,1/28/2025,Monthly,Mastercard,Auto-renew,Frequent,Electronics,Comedy,Smart TV,High,4,7
243,Crystal Bennett,Jeremiah Black,christianhawkins@example.net,10/9/1999,Female,Franklinview,3/30/2024,3/30/2025,Annual,Visa,Manual,Occasional,Electronics,Drama,Smart TV,Low,4.1,2
244,Jeremiah Black,Richard Smith,cassandra86@example.org,1/16/1934,Female,Louisview,2/26/2024,2/25/2025,Monthly,Mastercard,Auto-renew,Frequent,Electronics,Documentary,Smart TV,Medium,4.4,4
245,Richard Smith,Amanda Ali,hollypeterson@example.com,3/4/1965,Female,Cheryltown,3/9/2024,3/9/2025,Monthly,Mastercard,Manual,Regular,Electronics,Drama,Smart TV,Low,3.6,7
246,Amanda Ali,John Owen,scott11@example.org,3/9/1948,Male,Leonardmouth,4/4/2024,4/4/2025,Monthly,Amex,Manual,Frequent,Books,Comedy,Smartphone,High,4,10
247,John Owen,Ronnie Jackson,tonya54@example.org,3/17/1999,Male,Dannyview,3/23/2024,3/23/2025,Annual,Visa,Manual,Frequent,Books,Drama,Smartphone,Low,3.5,7
248,Ronnie Jackson,Katherine Ford,mercadolydia@example.net,12/2/1970,Female,North Nicole,2/6/2024,2/5/2025,Annual,Mastercard,Auto-renew,Regular,Electronics,Drama,Smart TV,High,3.5,3
249,Katherine Ford,Janet Robinson,annaknight@example.com,6/16/1994,Male,South Miranda,1/6/2024,1/5/2025,Monthly,Mastercard,Manual,Regular,Electronics,Romance,Tablet,Low,3.4,0
250,Janet Robinson,Charles Garcia,alane@example.com,3/4/1936,Male,Garyland,4/12/2024,4/12/2025,Monthly,Visa,Auto-renew,Regular,Electronics,Horror,Smartphone,High,4.6,3
251,Charles Garcia,Christopher Reed,bradleygutierrez@example.org,5/9/1940,Male,West Sarahchester,1/8/2024,1/7/2025,Annual,Amex,Auto-renew,Frequent,Electronics,Drama,Tablet,Medium,4.5,2
252,Christopher Reed,Denise Morse,john08@example.com,1/12/1988,Male,Torrestown,1/3/2024,1/2/2025,Monthly,Amex,Auto-renew,Regular,Clothing,Romance,Smartphone,Medium,4.8,1
253,Denise Morse,George Conway,anthonyjames@example.net,2/24/1934,Male,Port Margaret,2/8/2024,2/7/2025,Annual,Amex,Auto-renew,Frequent,Clothing,Sci-Fi,Smartphone,High,3.6,0
254,George Conway,Melanie Hawkins,egreen@example.net,5/29/1965,Female,South Suzanne,3/19/2024,3/19/2025,Annual,Visa,Auto-renew,Frequent,Clothing,Comedy,Smart TV,Low,4.3,3
256,Melanie Hawkins,Christina Schwartz,grace37@example.org,7/5/2004,Female,East Anne,1/26/2024,1/25/2025,Monthly,Amex,Manual,Occasional,Books,Sci-Fi,Tablet,Low,3.4,4
257,Christina Schwartz,Christopher Walker,morachristina@example.org,4/10/2002,Male,Campbellborough,1/20/2024,1/19/2025,Annual,Mastercard,Auto-renew,Occasional,Electronics,Drama,Smart TV,Medium,4.9,7
258,Christopher Walker,James Young,jonesnicole@example.net,11/16/1946,Female,Gutierrezstad,4/10/2024,4/10/2025,Annual,Amex,Auto-renew,Occasional,Clothing,Sci-Fi,Smart TV,Medium,4.9,3
259,James Young,Jennifer Simmons,scottyork@example.org,5/14/2005,Female,Cynthialand,2/10/2024,2/9/2025,Annual,Mastercard,Manual,Frequent,Electronics,Action,Smart TV,High,4.1,2
260,Jennifer Simmons,Daryl Conner,matthewvance@example.com,1/22/1939,Female,New Maryshire,1/14/2024,1/13/2025,Monthly,Visa,Auto-renew,Frequent,Clothing,Sci-Fi,Tablet,High,4.1,5
261,Daryl Conner,Mary Lee,carlmartin@example.org,1/11/1935,Male,Kennethview,2/19/2024,2/18/2025,Annual,Visa,Manual,Frequent,Clothing,Documentary,Smartphone,Medium,4.9,2
262,Mary Lee,Manuel Ramos,stephenortiz@example.net,7/10/1961,Female,East Kyleberg,3/13/2024,3/13/2025,Monthly,Amex,Auto-renew,Frequent,Clothing,Sci-Fi,Tablet,High,4.7,8
263,Manuel Ramos,Melissa Perez,robertingram@example.org,2/3/1958,Male,South Joseph,2/8/2024,2/7/2025,Monthly,Mastercard,Manual,Frequent,Clothing,Romance,Smart TV,Medium,3.2,0
264,Melissa Perez,Christopher Haynes,kgomez@example.com,7/31/1976,Female,New Patricia,2/25/2024,2/24/2025,Monthly,Amex,Manual,Occasional,Books,Comedy,Smart TV,Medium,3.1,9
265,Christopher Haynes,James Alvarado,williamsrobin@example.com,11/16/1964,Female,Ricefort,3/12/2024,3/12/2025,Annual,Amex,Auto-renew,Frequent,Electronics,Documentary,Smartphone,Medium,3.9,6
266,James Alvarado,Gary Brown,lisa99@example.com,1/13/1972,Female,Robertsmouth,3/27/2024,3/27/2025,Annual,Amex,Auto-renew,Regular,Books,Romance,Tablet,High,4.5,3
267,Gary Brown,Vickie Beck,kmaddox@example.net,6/21/1962,Female,North Kelly,2/10/2024,2/9/2025,Annual,Visa,Auto-renew,Regular,Clothing,Documentary,Smartphone,High,4.7,9
268,Vickie Beck,Jordan Lowe,rdavis@example.org,7/15/1968,Male,East Elizabeth,2/1/2024,1/31/2025,Annual,Mastercard,Auto-renew,Frequent,Electronics,Action,Tablet,Medium,3.3,4
269,Jordan Lowe,Natalie Vasquez,elliottbradley@example.org,12/27/1939,Female,Austinshire,3/1/2024,3/1/2025,Monthly,Visa,Auto-renew,Regular,Books,Drama,Smart TV,Medium,4.7,5
270,Natalie Vasquez,Juan Gomez,wescobar@example.org,12/14/1942,Male,Shortport,3/14/2024,3/14/2025,Monthly,Visa,Auto-renew,Frequent,Electronics,Romance,Smartphone,Medium,3.1,5
